Date,Location,Total Number Particpants,Total Number of Boats,Average Time Spent Fishing,Tournament Duration,Fish Type,Fish name,Sex,Boarded,Bycatch,Lenght (mm),Weight (Kg),Distance to coast,Zone
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1310,23.13,,2
March-10-2018,Club Náutico de La Parguera,212,53,7,2,8835290101,Dolphinfish,F,FALSE,FALSE,1310,7.71,,3
April-16-05,Club Náutico de La Parguera,188,47,10.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1310,19.09,20 mi off Guanica,4
April-16-05,Club Náutico de La Parguera,188,47,10.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1310,17.72,,4
April-16-05,Club Náutico de La Parguera,188,47,10.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1310,22.27,,4
April-16-05,Club Náutico de La Parguera,188,47,10.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1310,20.45,,4
April-22-06,Asoc. Pescadores y Dueños de Bote de la Guancha,168,42,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1310,18.59,,2
Feb-8-2014,Club Deportivo del Oeste,148,37,7.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1308,21.23,,4
March-17-2017,Club Deportivo del Oeste,164,41,7.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1308,19.4,,4
Nov-12-2011,Club Náutico de Arecibo,140,35,8,2,8835290101,Dolphinfish,F,FALSE,TRUE,1308,20,5 Mi off Arecibo,1
Jan-14-2012,Cangrejos Yacht Club,119,31,,2,8835290101,Dolphinfish,F,TRUE,FALSE,1307,19.05,,1
May-6-00,Club Náutico de Guayama,101,22,7,2,8835290101,Dolphinfish,M,TRUE,FALSE,1305,22.72,,2
March-8-2014,Ponce Yacht and Fishing Club,99,26,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1302,19.5,35 mi off Ponce,2
Feb-22-03,Cangrejos Yacht Club,144,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1301,10,14 mi off Los Pinos,1
April-01-2017,Ponce Yacht and Fishing Club,199,50,8.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1301,19.1,16- 20 mi off Ponce,2
Feb-23-01,Cangrejos Yacht Club,125,25,9,2,8835290101,Dolphinfish,M,TRUE,FALSE,1300,21.36,,1
Feb-21-04,Club Deportivo del Oeste,104,26,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,1300,14.54,,4
Feb-7-06,Club Deportivo del Oeste,108,27,7,2,8835290101,Dolphinfish,F,TRUE,FALSE,1300,12.95,,4
March-17-01,Ponce Yacht and Fishing Club,88,22,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1300,11.36,,2
March-31-01,"Club Pesca Deportiva de Ponce, El Tuque",66,19,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1300,12.27,,2
March-31-01,Club Náutico de Boquerón,80,20,11,2,8835290101,Dolphinfish,F,TRUE,FALSE,1300,13.19,,4
March-20-04,Ponce Yacht and Fishing Club,128,32,8.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1300,14.09,,2
March-17-07,Ponce Yacht and Fishing Club,108,27,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1300,23.13,,2
March-17-07,Ponce Yacht and Fishing Club,108,27,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1300,22.67,,2
April-8-00,"Club Pesca Deportiva de Ponce, El Tuque",80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,1300,20.9,,2
April-6-02,"Club Pesca Deportiva de Ponce, El Tuque",60,15,9,2,8835290101,Dolphinfish,U,TRUE,FALSE,1300,19.09,50 mi off Ponce,2
April-6-02,"Club Pesca Deportiva de Ponce, El Tuque",60,15,9,2,8835290101,Dolphinfish,M,TRUE,FALSE,1300,20.4,40 mi off Ponce,2
April-25-04,Asoc. Pescadores y Dueños de Bote de la Guancha,240,48,8.5,2,8835290101,Dolphinfish,U,TRUE,TRUE,1300,14.54,,2
April-2-05,Club Náutico de Boquerón,100,25,8.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1300,20.9,30 mi off Parguera,4
May-6-00,Club Náutico de Guayama,101,22,7,2,8835290101,Dolphinfish,F,TRUE,FALSE,1300,15.09,,2
May-4-02,Asoc. Pescadores y Dueños de Bote de la Guancha,88,22,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1300,13.63,,2
Nov-16-02,Club Nautico  de Guayama,104,26,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1300,19.54,,2
Jan-24-2015,Club Náutico de San Juan,100,25,6,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,14.51,,1
Feb-3-07,Club Deportivo del Oeste,88,22,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1295,21.54,,4
Feb-2-08,Club Deportivo del Oeste,72,18,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,18.82,,4
Feb-7-09,Club Deportivo del Oeste,55,11,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,15.64,,4
Feb-7-09,Club Deportivo del Oeste,55,11,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,21.31,,4
Feb-8-2014,Club Deportivo del Oeste,148,37,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,1295,18.33,,4
Feb-8-2014,Club Deportivo del Oeste,148,37,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,1295,15.51,,4
Feb-8-2014,Club Deportivo del Oeste,148,37,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,1295,14.15,,4
Feb-8-2014,Club Deportivo del Oeste,148,37,7.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,17.51,,4
Feb-28-2015,Club Deportivo del Oeste,100,25,6,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,18.51,,4
Feb-28-2015,Club Deportivo del Oeste,100,25,6,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,17.24,,4
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,19.5,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,21.31,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1295,19.05,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1295,14.51,,2
March-7-09,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,21.77,,2
March-14-09,Club Náutico de La Parguera,160,40,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1295,14.96,,2
March-14-09,Club Náutico de La Parguera,160,40,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,20.41,,2
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,19.95,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1295,15.87,,3
March-20-10,Ponce Yacht and Fishing Club,112,28,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,25.85,,2
March-20-10,Ponce Yacht and Fishing Club,112,28,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,19.95,,2
March-20-10,Ponce Yacht and Fishing Club,112,28,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,19.05,,2
March-5-11,Club Náutico de La Parguera,236,59,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,1295,18.18,,2
March-9-2013,Ponce Yacht and Fishing Club,136,34,,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,23.54,,2
March-23-2013,Club Náutico de Boquerón,140,35,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,19.96,,4
March-22-2014,Club Náutico de La Parguera,160,40,7.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,20.18,14 mi off Parguera,0
March-22-2014,Club Náutico de La Parguera,160,40,7.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,23.36,,0
March-22-2014,Club Náutico de La Parguera,160,40,7.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,18.6,,0
March-7-2015,Club Náutico de Boquerón,128,40,6.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,21.59,,4
March-17-2017,Club Deportivo del Oeste,164,41,7.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,18.4,,4
March-17-2017,Club Deportivo del Oeste,164,41,7.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,19.4,,4
March-17-2017,Club Deportivo del Oeste,164,41,7.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,18.3,,4
March-17-2017,Club Deportivo del Oeste,164,41,7.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,17.1,,4
March-10-2018,Club Náutico de La Parguera,212,53,7,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,20.87,,3
March-2-2019,Club Náutico de La Parguera,208,52,7.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,19.05,,2
March-2-2019,Club Náutico de La Parguera,208,52,7.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,18.14,,2
March-2-2019,Club Náutico de La Parguera,208,52,7.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,23.13,,2
March-2-2019,Club Náutico de La Parguera,208,52,7.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1295,19.5,,2
March-2-2019,Club Náutico de La Parguera,208,52,7.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,16.32,,2
March-26-2019,Club Deportivo del Oeste,124,31,6.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,17.69,,4
April-22-06,Asoc. Pescadores y Dueños de Bote de la Guancha,168,42,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,18.14,,2
April-5-08,Club Náutico de Boquerón,136,34,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,24.04,,4
April-12-08,Asoc. Pescadores y Dueños de Bote de la Guancha,140,35,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,24.49,,2
April-20-2013,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,17.63,,2
April-20-2013,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,17.69,,2
April-18-2015,Club Náutico de La Parguera,92,23,7,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,19.5,,2
April-29-2017,Club Náutico de Boquerón,208,52,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,1295,15.5,,4
April-29-2017,Club Náutico de Boquerón,208,52,7.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,20.5,,4
April-08-2022,Club Nautico de Boqueron,240,60,7.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,18.23,,4
May-17-08,Marina Puerto del Rey,100,25,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1295,18.14,,3
Dec-15-03,Club Náutico de Mayaguez-Locos Adams,63,21,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1295,21.81,,4
April-26-2014,Club Náutico de Guayama,34,10,5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1294,18.14,,1
March-8-2014,Ponce Yacht and Fishing Club,99,26,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1291,19.5,40 mi off Ponce,2
Jan-19-08,Cangrejos Yacht Club,80,20,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1290,15.42,,1
March-10-01,Club Náutico de La Parguera,192,48,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1290,20,,2
March-16-02,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1290,18.63,,2
March-23-02,Club Náutico de Boquerón,96,24,9,2,8835290101,Dolphinfish,M,TRUE,FALSE,1290,20.79,6 mi off Cabo Rojo Lighthouse,4
March-23-02,Club Náutico de Boquerón,96,24,9,2,8835290101,Dolphinfish,M,TRUE,FALSE,1290,17.15,6 mi off Cabo Rojo Lighthouse,4
March-23-02,Club Náutico de Boquerón,96,24,9,2,8835290101,Dolphinfish,M,TRUE,FALSE,1290,19.88,12 mi off Parguera,4
March-22-03,Marina Puerto del Rey,100,25,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1290,16.81,S Vieques,3
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1290,18.63,39 mi Parguera,2
April-5-03,Club Náutico de La Parguera,156,39,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1290,20.9,20 mi  off Parguera,2
April-16-05,Club Náutico de La Parguera,188,47,10.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1290,22.72,,4
April-21-84,Club Náutico de La Parguera,0,0,0,1,8835290101,Dolphinfish,M,TRUE,FALSE,1290,19.54,,2
Sept-24-04,Club Deportivo del Oeste,396,99,8,2,8835290101,Dolphinfish,M,TRUE,TRUE,1290,,,4
Sept-27-85,Club Deportivo del Oeste,,,,2,8835290101,Dolphinfish,M,TRUE,TRUE,1290,22.15,,4
Oct-11-03,Club Náutico de San Juan,88,22,9,2,8835290101,Dolphinfish,F,TRUE,FALSE,1290,17.5,3 mi San Juan,1
Nov-23-02,Club Deportivo del Oeste,104,26,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1290,18.63,,4
May-6-00,Club Náutico de Guayama,101,22,7,2,8835290101,Dolphinfish,M,TRUE,FALSE,1285,15,,2
April-01-2017,Ponce Yacht and Fishing Club,199,50,8.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1284,18.1,,2
Feb-3-07,Club Deportivo del Oeste,88,22,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1282,17,,4
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1282,20.86,,1
March-8-2014,Ponce Yacht and Fishing Club,99,26,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1282,19.5,36-48 mi off Ponce,2
Dec-1-01,Vistamar Marina,136,34,10,1,8835290101,Dolphinfish,M,TRUE,FALSE,1282,17.27,,1
March-8-2014,Ponce Yacht and Fishing Club,99,26,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1281,14.97,19 mi off Ponce,2
Feb-9-02,Club Náutico de San Juan,48,12,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1280,20.9,,1
Feb-8-03,Club Náutico de La Parguera,116,29,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1280,20,,2
March-10-01,Club Náutico de La Parguera,192,48,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1280,14.09,,2
March-17-01,Ponce Yacht and Fishing Club,88,22,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1280,16.36,,2
March-2-02,Club Náutico de La Parguera,196,49,9,2,8835290101,Dolphinfish,M,TRUE,FALSE,1280,18.63,5 mi off Lajas,2
March-16-02,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1280,10.45,,2
March-16-02,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1280,17.27,,2
March-23-02,Club Náutico de Boquerón,96,24,9,2,8835290101,Dolphinfish,M,TRUE,FALSE,1280,20.56,24 mi off Bouy 2,4
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1280,20.9,,2
March-25-06,Club Náutico de Boquerón,132,33,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1280,17.8,,4
March-10-2018,Club Náutico de La Parguera,212,53,7,2,8835290101,Dolphinfish,M,TRUE,FALSE,1280,19.96,,3
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,M,TRUE,FALSE,1280,17.78,,2
April-15-00,Ponce Yacht and Fishing Club,30,8,7,1,8835290101,Dolphinfish,F,TRUE,FALSE,1280,14.54,,2
April-5-03,Club Náutico de La Parguera,156,39,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1280,17.27,20-24 mi off Cabo Rojo,2
April-25-04,Asoc. Pescadores y Dueños de Bote de la Guancha,240,48,8.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1280,16.63,,2
April-16-05,Club Náutico de La Parguera,188,47,10.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1280,16.36,,4
April-30-05,Asoc. Pescadores y Dueños de Bote de la Guancha,128,32,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1280,17.27,,2
April-1-06,Ponce Yacht and Fishing Club,116,29,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1280,18.59,,2
April-22-06,Asoc. Pescadores y Dueños de Bote de la Guancha,168,42,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1280,13.6,,2
April-22-06,Asoc. Pescadores y Dueños de Bote de la Guancha,168,42,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1280,14.96,,2
April-28-2012,Asoc. Pescadores y Dueños de Bote de la Guancha,116,29,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1280,19.96,,2
May-02-86,Ponce Yacht and Fishing Club,,,,2,8835290101,Dolphinfish,U,TRUE,TRUE,1280,15.45,Off Parguera,2
Sept-27-02,Club Deportivo del Oeste,296,74,8,3,8835290101,Dolphinfish,F,TRUE,TRUE,1280,0,,4
Oct-12-02,Club Náutico de San Juan,164,41,9,2,8835290101,Dolphinfish,M,TRUE,FALSE,1280,17.27,7-8 mi off San Juan,1
March-04-2017,Club Náutico de La Parguera,128,32,7.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1279,18.14,18 mi off Parguera,2
April-26-2014,Club Náutico de Guayama,34,10,5,1,8835290101,Dolphinfish,F,TRUE,FALSE,1277,17.24,,1
April-26-2014,Club Náutico de Guayama,34,10,5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1277,17.24,,1
April-5-2014,Asoc. Pescadores y Dueños de Bote de la Guancha,80,21,7.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1275,15.88,24 mi off Ponce,2
May-6-00,Club Náutico de La Parguera,124,31,10.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1275,13.63,,2
May-6-00,Club Náutico de La Parguera,124,31,10.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1275,12.72,,2
Nov-3-01,Club Náutico de San Juan,63,16,9,2,8835290101,Dolphinfish,M,TRUE,FALSE,1272,18,,1
Nov-17-2012,Club Náutico de Guayama,166,42,8,2,8835290101,Dolphinfish,U,TRUE,TRUE,1272,14,,3
Jan-10-09,Cangrejos Yacht Club,332,83,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,17.69,,1
Jan-30-10,Club Náutico de San Juan,60,15,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,1270,17.69,,1
Feb-26-05,Marina Puerto Del Rey,140,35,,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,20,,3
Feb-7-06,Club Deportivo del Oeste,108,27,7,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,18.63,,4
Feb-9-08,Club Náutico de San Juan,160,32,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1270,8.61,,1
Feb-6-10,Club Deportivo del Oeste,60,15,7,1,8835290101,Dolphinfish,M,TRUE,FALSE,1270,17.69,,4
Feb-8-2014,Club Deportivo del Oeste,148,37,7.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1270,15.06,,4
Feb-8-2014,Club Deportivo del Oeste,148,37,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,1270,15.88,,4
Feb-8-2014,Club Deportivo del Oeste,148,37,7.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1270,18.78,,4
Feb-28-2015,Club Deportivo del Oeste,100,25,6,1,8835290101,Dolphinfish,M,TRUE,FALSE,1270,19.69,,4
Feb-27-2016,Club Deportivo del Oeste,136,34,7.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1270,19.32,,4
March-3-01,Marina Puerto del Rey,132,33,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,19.09,,3
March-10-01,Club Náutico de La Parguera,192,48,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,17.72,,2
March-17-01,Ponce Yacht and Fishing Club,88,22,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,17.27,,2
March-16-02,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,18.18,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1270,13.15,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,15.92,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,22.45,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1270,16.19,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,18.27,30 mi off Guanica,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,20.04,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,21.77,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1270,14.96,,2
March-7-09,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1270,17.23,,2
March-7-09,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,17.69,,2
March-7-09,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,18.14,,2
March-14-09,Club Náutico de La Parguera,160,40,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,18.14,,2
March-14-09,Club Náutico de La Parguera,160,40,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1270,19.05,,2
March-14-09,Club Náutico de La Parguera,160,40,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,18.59,,2
March-14-09,Club Náutico de La Parguera,160,40,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,19.95,,2
March-14-09,Club Náutico de La Parguera,160,40,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1270,16.32,,2
March-14-09,Club Náutico de La Parguera,160,40,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1270,16.32,,2
March-14-09,Club Náutico de La Parguera,160,40,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1270,15.42,,2
March-14-09,Club Náutico de La Parguera,160,40,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,19.05,,2
March-28-09,Club Náutico de Boquerón,80,20,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1270,15.42,,4
March-13-10,Club Náutico de Boquerón,140,35,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1270,16.78,,4
March-13-10,Club Náutico de Boquerón,140,35,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1270,17.23,,4
March-13-10,Club Náutico de Boquerón,140,35,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1270,14.06,,4
March-20-10,Ponce Yacht and Fishing Club,112,28,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,21.31,,2
March-12-11,Ponce Yacht and Fishing Club,140,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1270,14.97,,2
March-12-11,Ponce Yacht and Fishing Club,140,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1270,14.97,,2
March-19-11,Club Náutico de Boquerón,100,25,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1270,17.69,,4
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1270,22.68,,2
March-23-2013,Club Náutico de Boquerón,140,35,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1270,20.64,,4
March-1-2014,Club Náutico de Boquerón,180,45,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1270,19.41,,4
March-8-2014,Ponce Yacht and Fishing Club,99,26,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,16.78,35 mi off Ponce,2
March-22-2014,Club Náutico de La Parguera,160,40,7.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1270,15.88,,0
March-22-2014,Club Náutico de La Parguera,160,40,7.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1270,17.24,,0
March-22-2014,Club Náutico de La Parguera,160,40,7.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,20.41,,0
March-22-2014,Club Náutico de La Parguera,160,40,7.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,15.88,,0
March-7-2015,Club Náutico de Boquerón,128,40,6.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,1270,18.51,,4
March-04-2017,Club Náutico de La Parguera,128,32,7.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1270,14.51,,2
March-17-2017,Club Deportivo del Oeste,164,41,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,1270,16.1,,4
March-17-2017,Club Deportivo del Oeste,164,41,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,1270,13.4,,4
March-17-2017,Club Deportivo del Oeste,164,41,7.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,1270,16.5,,4
March-17-2017,Club Deportivo del Oeste,164,41,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,1270,14.1,,4
March-2-2019,Club Náutico de La Parguera,208,52,7.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,16.32,,2
March-2-2019,Club Náutico de La Parguera,208,52,7.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,16.78,,2
March-2-2019,Club Náutico de La Parguera,208,52,7.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,1270,20.86,,2
March-2-2019,Club Náutico de La Parguera,208,52,7.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,18.14,,2
March-19-2022,Club Nautico de la  Parguera,136,35,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1270,17.46,,2
March-19-2022,Club Nautico de la  Parguera,136,35,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1270,9.51,,2
April-30-05,Asoc. Pescadores y Dueños de Bote de la Guancha,128,32,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,1270,14.09,,2
April-22-06,Asoc. Pescadores y Dueños de Bote de la Guancha,168,42,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,22.22,,2
April-22-06,Asoc. Pescadores y Dueños de Bote de la Guancha,168,42,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,20.41,,2
April-5-08,Club Náutico de Boquerón,136,34,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1270,14.96,,4
April-5-08,Club Náutico de Boquerón,136,34,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1270,14.51,,4
April-5-08,Club Náutico de Boquerón,136,34,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,1270,18.14,,4
April-5-08,Club Náutico de Boquerón,136,34,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,1270,15.87,,4
April-12-08,Asoc. Pescadores y Dueños de Bote de la Guancha,140,35,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,1270,19.95,,2
